subject_id,task,trial_block,trial_number,shape1,label1,correct_key,participant_response,reaction_time,participant_correct,event_name,image,word,stimulus,category
1,localizer,1,123,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,124,losange,,j,j,588.0,TRUE,image,0.0,,losange,shape
1,localizer,1,125,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,126,cercle,,,,,TRUE,image,0.0,1.0,cercle,shape
1,localizer,1,127,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,128,cercle,,,,,TRUE,image,0.0,1.004,cercle,shape
1,localizer,1,129,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,130,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,131,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,1,132,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,133,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,134,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,1,135,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,136,losange,,,,,TRUE,image,0.0,1.004,losange,shape
1,localizer,1,137,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,138,carre,,j,j,442.0,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,139,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,1,140,cercle,,j,j,475.0,TRUE,image,0.0,1.0,cercle,shape
1,localizer,1,141,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,142,dinde,,,,,TRUE,image,0.0,1.0,dinde,agent
1,localizer,1,143,,pince,,,,TRUE,word,1.0,0.0,pince,object
1,localizer,1,144,dinde,,,,,TRUE,image,0.0,1.0,dinde,agent
1,localizer,1,145,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,146,dinde,,,,,TRUE,image,0.0,1.0,dinde,agent
1,localizer,1,147,,losange,,,,TRUE,word,1.004,0.0,losange,shape
1,localizer,1,148,dinde,,,,,TRUE,image,0.0,1.0,dinde,agent
1,localizer,1,149,,dinde,j,j,563.0,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,150,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,151,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,152,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,153,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,154,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,155,,pince,,,,TRUE,word,1.004,0.0,pince,object
1,localizer,1,156,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,157,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,158,cercle,,,,,TRUE,image,0.0,1.0,cercle,shape
1,localizer,1,159,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,160,cercle,,,,,TRUE,image,0.0,1.0,cercle,shape
1,localizer,1,161,,cercle,j,,,FALSE,word,1.0,0.0,cercle,shape
1,localizer,1,162,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,163,,dinde,,,,TRUE,word,1.004,0.0,dinde,agent
1,localizer,1,164,cercle,,,,,TRUE,image,0.0,1.0,cercle,shape
1,localizer,1,165,,pince,,,,TRUE,word,1.0,0.0,pince,object
1,localizer,1,166,pince,,j,j,473.0,TRUE,image,0.0,1.0,pince,object
1,localizer,1,167,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,168,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,169,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,170,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,1,171,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,172,lampe,,,,,TRUE,image,0.0,,lampe,object
1,localizer,1,173,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,174,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,175,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,176,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,177,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,178,losange,,,,,TRUE,image,0.0,1.004,losange,shape
1,localizer,1,179,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,180,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,1,181,,pince,j,j,623.0,TRUE,word,1.0,0.0,pince,object
1,localizer,1,182,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,183,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,1,184,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,185,,losange,j,,,FALSE,word,1.0,0.0,losange,shape
1,localizer,1,186,lampe,,,j,0.0,FALSE,image,0.0,1.0,lampe,object
1,localizer,1,187,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,188,dinde,,,,,TRUE,image,0.0,1.0,dinde,agent
1,localizer,1,189,,dinde,j,j,484.0,TRUE,word,1.004,0.0,dinde,agent
1,localizer,1,190,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,191,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,192,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,193,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,194,carre,,j,j,563.0,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,195,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,196,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,197,,cercle,,,,TRUE,word,1.004,0.0,cercle,shape
1,localizer,1,198,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,199,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,200,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,1,201,,pince,j,j,750.0,TRUE,word,1.0,0.0,pince,object
1,localizer,1,202,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,203,,pince,,,,TRUE,word,1.0,0.0,pince,object
1,localizer,1,204,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,205,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,206,losange,,,,,TRUE,image,0.0,1.004,losange,shape
1,localizer,1,207,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,208,dinde,,,,,TRUE,image,0.0,1.0,dinde,agent
1,localizer,1,209,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,1,210,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,211,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,212,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,213,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,214,carre,,,,,TRUE,image,0.0,1.004,carre,shape
1,localizer,1,215,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,216,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,217,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,218,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,219,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,220,biche,,j,j,523.0,TRUE,image,0.0,,biche,agent
1,localizer,1,221,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,222,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,223,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,224,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,225,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,226,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,1,227,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,228,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,1,229,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,1,230,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,231,,biche,,,,TRUE,word,1.004,0.0,biche,agent
1,localizer,1,232,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,233,,pince,,,,TRUE,word,1.0,0.0,pince,object
1,localizer,1,234,pince,,j,j,433.0,TRUE,image,0.0,1.0,pince,object
1,localizer,1,235,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,236,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,237,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,238,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,239,,biche,,,,TRUE,word,1.004,0.0,biche,agent
1,localizer,1,240,dinde,,,,,TRUE,image,0.0,1.0,dinde,agent
1,localizer,1,241,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,242,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,243,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,244,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,245,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,246,carre,,,,,TRUE,image,0.0,1.004,carre,shape
1,localizer,1,247,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,248,dinde,,,,,TRUE,image,0.0,1.0,dinde,agent
1,localizer,1,249,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,250,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,251,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,1,252,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,253,,pince,,,,TRUE,word,1.0,0.0,pince,object
1,localizer,1,254,carre,,,,,TRUE,image,0.0,1.004,carre,shape
1,localizer,1,255,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,1,256,dinde,,,,,TRUE,image,0.0,1.0,dinde,agent
1,localizer,1,257,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,258,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,259,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,260,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,261,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,1,262,cercle,,j,j,573.0,TRUE,image,0.0,1.004,cercle,shape
1,localizer,1,263,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,264,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,265,,losange,j,,,FALSE,word,1.0,0.0,losange,shape
1,localizer,1,266,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,267,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,268,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,269,,carre,,,,TRUE,word,,0.0,carre,shape
1,localizer,1,270,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,271,,losange,j,,,FALSE,word,1.0,0.0,losange,shape
1,localizer,1,272,biche,,,j,0.0,FALSE,image,0.0,1.0,biche,agent
1,localizer,1,273,,biche,j,,,FALSE,word,1.004,0.0,biche,agent
1,localizer,1,274,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,1,275,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,276,cercle,,,,,TRUE,image,0.0,1.0,cercle,shape
1,localizer,1,277,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,278,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,279,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,280,cercle,,,,,TRUE,image,0.0,1.0,cercle,shape
1,localizer,1,281,,biche,,,,TRUE,word,1.004,0.0,biche,agent
1,localizer,1,282,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,283,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,284,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,285,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,286,dinde,,j,j,464.0,TRUE,image,0.0,1.0,dinde,agent
1,localizer,1,287,,dinde,j,j,563.0,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,288,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,289,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,290,dinde,,,,,TRUE,image,0.0,1.004,dinde,agent
1,localizer,1,291,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,1,292,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,293,,lampe,j,j,560.0,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,294,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,1,295,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,296,lampe,,j,j,375.0,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,297,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,298,dinde,,,,,TRUE,image,0.0,1.004,dinde,agent
1,localizer,1,299,,dinde,j,j,503.0,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,300,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,1,301,,pince,j,j,388.0,TRUE,word,1.0,0.0,pince,object
1,localizer,1,302,dinde,,,,,TRUE,image,0.0,1.0,dinde,agent
1,localizer,1,303,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,1,304,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,305,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,306,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,307,,pince,,,,TRUE,word,1.004,0.0,pince,object
1,localizer,1,308,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,309,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,310,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,1,311,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,312,cercle,,,,,TRUE,image,0.0,1.0,cercle,shape
1,localizer,1,313,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,314,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,315,,pince,,,,TRUE,word,1.004,0.0,pince,object
1,localizer,1,316,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,317,,carre,,,,TRUE,word,,0.0,carre,shape
1,localizer,1,318,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,319,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,320,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,321,,dinde,,,,TRUE,word,1.004,0.0,dinde,agent
1,localizer,1,322,dinde,,j,j,626.0,TRUE,image,0.0,1.0,dinde,agent
1,localizer,1,323,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,324,cercle,,,,,TRUE,image,0.0,1.0,cercle,shape
1,localizer,1,325,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,326,croix,,j,j,424.0,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,327,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,328,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,329,,dinde,,,,TRUE,word,1.004,0.0,dinde,agent
1,localizer,1,330,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,331,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,332,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,333,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,334,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,335,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,336,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,337,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,338,lampe,,,,,TRUE,image,0.0,1.004,lampe,object
1,localizer,1,339,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,1,340,cercle,,j,j,591.0,TRUE,image,0.0,1.0,cercle,shape
1,localizer,1,341,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,342,lampe,,j,j,506.0,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,343,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,344,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,345,,pince,,,,TRUE,word,1.0,0.0,pince,object
1,localizer,1,346,biche,,,,,TRUE,image,0.0,1.004,biche,agent
1,localizer,1,347,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,348,losange,,j,j,500.0,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,349,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,350,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,1,351,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,352,lampe,,j,j,448.0,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,353,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,354,cercle,,,,,TRUE,image,0.0,1.0,cercle,shape
1,localizer,1,355,,biche,,,,TRUE,word,1.004,0.0,biche,agent
1,localizer,1,356,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,357,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,358,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,359,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,1,360,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,361,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,362,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,363,,cercle,,,,TRUE,word,1.004,0.0,cercle,shape
1,localizer,1,364,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,365,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,1,366,dinde,,,,,TRUE,image,0.0,,dinde,agent
1,localizer,1,367,,pince,,,,TRUE,word,1.0,0.0,pince,object
1,localizer,1,368,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,369,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,370,biche,,j,j,473.0,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,371,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,372,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,373,,croix,,,,TRUE,word,1.004,0.0,croix,shape
1,localizer,1,374,croix,,j,j,676.0,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,375,,pince,,,,TRUE,word,1.0,0.0,pince,object
1,localizer,1,376,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,377,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,378,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,379,,losange,j,,,FALSE,word,1.0,0.0,losange,shape
1,localizer,1,380,losange,,j,j,627.0,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,381,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,382,pince,,,,,TRUE,image,0.0,1.004,pince,object
1,localizer,1,383,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,384,dinde,,,,,TRUE,image,0.0,1.0,dinde,agent
1,localizer,1,385,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,386,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,387,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,388,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,389,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,390,cercle,,,,,TRUE,image,0.0,1.004,cercle,shape
1,localizer,1,391,,pince,,,,TRUE,word,1.0,0.0,pince,object
1,localizer,1,392,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,393,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,394,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,1,395,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,396,cercle,,,,,TRUE,image,0.0,1.0,cercle,shape
1,localizer,1,397,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,398,biche,,,,,TRUE,image,0.0,1.004,biche,agent
1,localizer,1,399,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,400,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,401,,carre,j,,,FALSE,word,1.0,0.0,carre,shape
1,localizer,1,402,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,1,403,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,1,404,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,1,405,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,1,406,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,407,,lampe,,,,TRUE,word,1.004,0.0,lampe,object
1,localizer,1,408,lampe,,j,j,360.0,TRUE,image,0.0,1.0,lampe,object
1,localizer,1,409,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,410,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,1,411,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,412,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,1,413,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,1,414,carre,,,,,TRUE,image,0.0,,carre,shape
1,localizer,1,415,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,1,416,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,2,417,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,2,418,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,2,419,,pince,j,j,670.0,TRUE,word,1.0,0.0,pince,object
1,localizer,2,420,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,2,421,,croix,,,,TRUE,word,1.004,0.0,croix,shape
1,localizer,2,422,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,2,423,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,2,424,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,2,425,,pince,,,,TRUE,word,1.0,0.0,pince,object
1,localizer,2,426,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,2,427,,croix,,,,TRUE,word,1.0,0.0,croix,shape
1,localizer,2,428,biche,,,,,TRUE,image,0.0,1.0,biche,agent
1,localizer,2,429,,biche,j,j,578.0,TRUE,word,1.0,0.0,biche,agent
1,localizer,2,430,lampe,,,,,TRUE,image,0.0,1.004,lampe,object
1,localizer,2,431,,pince,,,,TRUE,word,1.0,0.0,pince,object
1,localizer,2,432,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,2,433,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,2,434,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,2,435,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,2,436,cercle,,,,,TRUE,image,0.0,1.0,cercle,shape
1,localizer,2,437,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,2,438,biche,,,,,TRUE,image,0.0,1.004,biche,agent
1,localizer,2,439,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,2,440,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,2,441,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,2,442,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,2,443,,pince,,,,TRUE,word,1.0,0.0,pince,object
1,localizer,2,444,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,2,445,,biche,,,,TRUE,word,1.0,0.0,biche,agent
1,localizer,2,446,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,2,447,,cercle,,,,TRUE,word,1.004,0.0,cercle,shape
1,localizer,2,448,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,2,449,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,2,450,dinde,,,,,TRUE,image,0.0,1.0,dinde,agent
1,localizer,2,451,,dinde,j,j,560.0,TRUE,word,1.0,0.0,dinde,agent
1,localizer,2,452,dinde,,j,j,600.0,TRUE,image,0.0,1.0,dinde,agent
1,localizer,2,453,,dinde,j,j,585.0,TRUE,word,1.0,0.0,dinde,agent
1,localizer,2,454,lampe,,,,,TRUE,image,0.0,1.0,lampe,object
1,localizer,2,455,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,2,456,losange,,,,,TRUE,image,0.0,1.0,losange,shape
1,localizer,2,457,,biche,,,,TRUE,word,1.004,0.0,biche,agent
1,localizer,2,458,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,2,459,,dinde,,,,TRUE,word,1.0,0.0,dinde,agent
1,localizer,2,460,carre,,,,,TRUE,image,0.0,1.0,carre,shape
1,localizer,2,461,,pince,,,,TRUE,word,1.0,0.0,pince,object
1,localizer,2,462,croix,,,,,TRUE,image,0.0,,croix,shape
1,localizer,2,463,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,2,464,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,2,465,,carre,,,,TRUE,word,1.004,0.0,carre,shape
1,localizer,2,466,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,2,467,,pince,j,j,564.0,TRUE,word,1.0,0.0,pince,object
1,localizer,2,468,dinde,,,,,TRUE,image,0.0,1.0,dinde,agent
1,localizer,2,469,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,2,470,croix,,,,,TRUE,image,0.0,1.0,croix,shape
1,localizer,2,471,,carre,,,,TRUE,word,1.0,0.0,carre,shape
1,localizer,2,472,carre,,j,,,FALSE,image,0.0,1.0,carre,shape
1,localizer,2,473,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,2,474,cercle,,,,,TRUE,image,0.0,1.004,cercle,shape
1,localizer,2,475,,losange,,,,TRUE,word,1.0,0.0,losange,shape
1,localizer,2,476,cercle,,,,,TRUE,image,0.0,1.0,cercle,shape
1,localizer,2,477,,lampe,,,,TRUE,word,1.0,0.0,lampe,object
1,localizer,2,478,pince,,,,,TRUE,image,0.0,1.0,pince,object
1,localizer,2,479,,cercle,,,,TRUE,word,1.0,0.0,cercle,shape
1,localizer,2,480,cercle,,j,,,FALSE,image,0.0,,cercle,shape
